update,explained_variance,approx_kl,policy_loss,value_loss,entropy,adv_mean,adv_std,value_mean,value_std
32768,0.10486704,0.0036171310930512846,-0.002980833873152733,0.004930420720484108,0.5519508272409439,-0.10609089,0.026227945,-0.26645505,0.01229475
33280,-0.44779456,0.003778390178922564,-0.008536488749086857,0.006954832613701001,0.6683435440063477,-0.081704184,0.09040874,-0.2565344,0.029899634
33792,-0.16103506,0.03150251868646592,-0.013801433145999908,0.013755543273873627,0.7190433666110039,-0.07225733,0.10819844,-0.21208611,0.113758564
34304,-0.29374623,0.014369713375344872,-0.02008964866399765,0.006211062805959955,0.9667095690965652,-0.10133566,0.05477164,-0.2665684,0.05080963
34816,0.19821739,0.0015446819888893515,-0.01414991298224777,0.02722614910453558,0.8178334981203079,-0.049749598,0.16887037,-0.3003443,0.05714594
35328,0.15692174,0.005150302953552455,-0.010592991719022393,0.012997688725590706,0.571155846118927,-0.0066739754,0.121247396,-0.49676082,0.028016295
35840,0.013356447,0.015192911407211795,-0.015293813892640173,0.01713173126336187,0.7655129060149193,-0.029405044,0.12973882,-0.59101146,0.048341356
36352,0.22764826,0.019725525751709938,-0.016098876018077135,0.029466881416738033,1.0212438106536865,-0.01951766,0.19920929,-0.13579081,0.28467724
36864,0.73810506,0.010812233638716862,-0.012508106883615255,0.026630961569026113,0.9726063534617424,-0.064357355,0.15705383,-0.17752549,0.27810496
37376,-0.7489979,0.007607694627949968,-0.013903144048526883,0.019347073044627905,0.8727257400751114,-0.07961258,0.14004922,-0.37365788,0.09419145
37888,-0.59172606,0.010027195530710742,-0.013748763129115105,0.03357709292322397,0.982984721660614,-0.006132992,0.21033356,-0.18180469,0.1445002
38400,0.532635,0.013802190020214766,-0.014941055560484529,0.025006992975249887,1.0707336068153381,-0.07198977,0.14985055,-0.06770934,0.14479432
38912,0.05888194,0.011966109275817871,-0.018570975633338094,0.01879561913665384,1.0816396176815033,-0.13103619,0.115311235,0.06957686,0.02958844
39424,-0.07969725,0.016685187292750925,-0.021348275942727923,0.0897588487714529,0.9114565700292587,8.8665634e-05,0.3016837,-0.0063637774,0.041583035
39936,0.13127285,0.011133459338452667,-0.017691209679469466,0.02468893665354699,1.0616340339183807,-0.17087826,0.11629377,-2.1825545e-06,0.10533476
40448,-0.060328484,0.02551522373687476,-0.020588307874277234,0.02142087696120143,0.9878900423645973,-0.023365952,0.15125388,-0.3361441,0.042109195
40960,0.6034075,0.01093706366373226,-0.014657720807008445,0.0288904276676476,0.951698049902916,0.010331498,0.17422079,-0.42039275,0.16559698
41472,0.0841251,0.020190961920889094,-0.019497211615089327,0.053054232615977526,1.051608368754387,-0.08211767,0.22906314,0.12692994,0.054998964
41984,-0.24368,0.00931859904085286,-0.01777630567084998,0.030759667977690697,1.0103732496500015,-0.055430952,0.18181977,-0.15739241,0.05340581
42496,-2.9678943,0.007415573461912572,-0.014479551464319229,0.00829851080197841,1.000656858086586,-0.11299195,0.052480146,-0.32268006,0.058723237
43008,0.065479755,0.01332127646310255,-0.023164345882833004,0.1276260558515787,1.028680831193924,0.17079857,0.34237644,-0.34799105,0.10411301
43520,0.2595805,0.00794931611744687,-0.018207283224910498,0.03686244529671967,1.0684729516506195,-0.03797184,0.19111554,-0.037290342,0.1002836
44032,0.122391224,0.012314944382524118,-0.026581401005387306,0.029785943450406194,1.0775226950645447,-0.10259392,0.16083845,-0.08238107,0.07174107
44544,0.12791455,0.01957970895455219,-0.018715293845161796,0.07920796517282724,1.0501244962215424,0.06826894,0.3111666,-0.17915152,0.34256038
45056,0.20170009,0.003817474702373147,-0.021606956608593464,0.04613637737929821,0.8568709492683411,-0.061226845,0.21062297,0.090412505,0.13605133
45568,-0.1303879,0.019761986011872068,-0.020175211830064654,0.030308680376037955,0.9789575561881065,-0.13232256,0.15158789,-0.020479415,0.08006442
46080,-0.020438194,0.007219874765723944,-0.015634466195479035,0.10777890216559172,0.845574289560318,0.07723963,0.33114296,-0.0395628,0.105174325
46592,0.23003036,0.01994266436668113,-0.02111189969582483,0.1129408236593008,0.8918749839067459,-0.0058690887,0.34125528,-0.048027053,0.14480855
47104,-0.29502416,0.015968599123880267,-0.022826265078037977,0.1196995172649622,0.9190527349710464,0.011432055,0.35927227,0.17800502,0.16620357
47616,-0.012000084,0.012647511495742947,-0.019374726340174675,0.026786134345456958,0.8432248011231422,-0.1399822,0.14416091,0.08208092,0.083303496
48128,0.19478345,0.017868659924715757,-0.022762802662327886,0.0901564247906208,0.8531070649623871,-0.03943622,0.29895547,0.07470632,0.15797171
48640,0.2182622,0.01064413966378197,-0.01747188193257898,0.02269066940061748,1.0750105679035187,-0.093484014,0.1398123,-0.0008260631,0.086997785
49152,-0.06625974,0.013208784628659487,-0.025668851216323674,0.11354751326143742,1.0250261723995209,0.06239527,0.3384809,0.07745758,0.09757302
49664,-2.6175601,0.010771072964416817,-0.026240648003295064,0.013544589266530238,1.0676944255828857,-0.17417172,0.044841036,0.14172558,0.027279565
50176,0.019960165,0.02555094618583098,-0.025252259336411953,0.042406128253787756,1.1552703082561493,-0.042550385,0.20472331,-0.04091052,0.032148585
50688,-0.11707437,0.016403866902692243,-0.0287372536258772,0.2067374475300312,0.9237870797514915,0.13436285,0.45723405,0.15089399,0.15100217
51200,0.31578565,0.003434684738749638,-0.022043780132662505,0.021568752476014197,0.9907292276620865,-0.11978523,0.12797108,0.16478229,0.10283832
51712,0.100197434,0.016479034238727763,-0.015180665417574346,0.08511691354215145,0.8821405917406082,-0.113005005,0.29381922,0.27372557,0.09981738
52224,-0.004683137,0.016178127320017666,-0.024317020550370216,0.22115846164524555,0.9562407433986664,0.09085246,0.4671101,0.25671643,0.14698038
52736,-0.004084468,0.015142153162742034,-0.027170889312401414,0.1605656947940588,1.1016132831573486,-0.0037612393,0.40986103,0.28136706,0.13411067
53248,-0.02599454,0.014467122295172885,-0.027610010001808405,0.1478307917714119,1.0226922258734703,-0.006350372,0.3894577,0.39533773,0.18674162
53760,0.17641181,0.0194164784043096,-0.027754125650972128,0.10357433743774891,1.0466529875993729,-0.09503129,0.31899494,0.31079197,0.17952675
54272,0.07314038,0.027868374803802,-0.02489408361725509,0.10014910344034433,1.0182586312294006,-0.048577197,0.33285743,0.1687445,0.14910369
54784,0.03291619,0.0313823627657257,-0.024138759588822722,0.18931641057133675,1.0418553948402405,0.056606192,0.43197867,0.2646026,0.091376275
55296,0.0834201,0.019393946859054267,-0.026174410013481975,0.20219218358397484,1.0019798502326012,0.018644445,0.4552502,0.30840534,0.14669187
55808,0.024401844,0.019047206558752805,-0.02204882074147463,0.14828598871827126,1.0280066281557083,0.026722487,0.4062989,0.13603945,0.32976952
56320,-0.026608348,0.038482508854940534,-0.02386618172749877,0.191740021109581,0.9325552508234978,0.0027051177,0.44197696,0.32497644,0.1756163
56832,-0.0832001,0.013535701640648767,-0.019690704299136996,0.08101729210466146,1.1141754686832428,-0.10701557,0.279876,0.3710598,0.09260201
57344,0.03927487,0.03832777455681935,-0.017475463449954987,0.06291327718645334,1.1313667446374893,-0.19764501,0.22352304,0.52122784,0.07388648
57856,0.14350313,0.019316526188049465,-0.02116118837147951,0.0778394490480423,1.1170075088739395,-0.09399973,0.28337568,0.16687816,0.09638135
58368,0.23714012,0.034889874572400004,-0.023954560980200768,0.21365157701075077,1.0701662600040436,0.1304052,0.45941103,-0.035509724,0.22174114
58880,-0.02903843,0.023621264757821336,-0.025112362578511238,0.23737088218331337,1.0940624624490738,0.022419812,0.49857852,0.31131247,0.14077924
59392,-0.04138148,0.03294509625993669,-0.029273248743265867,0.3691031076014042,0.8542479276657104,0.1705961,0.5990433,0.33518142,0.15830095
59904,-0.008114338,0.021227559045655653,-0.02412414620630443,0.3237072639167309,0.9673206657171249,-0.039854065,0.5710142,0.49915236,0.15150835
60416,-0.029996037,0.032017431600252166,-0.02970768150407821,0.26508310437202454,0.9980784058570862,0.021614678,0.52541053,0.43033683,0.20784712
60928,0.14159733,0.0161487334407866,-0.021371627924963832,0.12093680165708065,1.1379479616880417,-0.18187866,0.33408695,0.426066,0.17994766
61440,0.14885277,0.024730516102863476,-0.026005006744526327,0.13564972393214703,1.1197902113199234,-0.0799081,0.37056354,0.36856717,0.24480093
61952,0.039550006,0.02274146699346602,-0.023164755082689226,0.15862828865647316,1.1414914727210999,-0.099397026,0.39482906,0.41820753,0.10563099
62464,-0.07520676,0.0298945001559332,-0.01961787254549563,0.18981659412384033,1.1122459322214127,-0.050938174,0.4470742,0.43426123,0.14563745
62976,-0.16568398,0.030363262892933562,-0.022643184522166848,0.1191858034580946,1.15774667263031,-0.07180789,0.36155665,0.33914748,0.1483121
63488,-0.19079447,0.042542846902506426,-0.02546478353906423,0.1164098922163248,1.1786634027957916,-0.11705819,0.35595468,0.4464165,0.14286377
64000,0.10519189,0.03229383734287694,-0.02025263663381338,0.25762478820979595,1.0819161981344223,0.038446296,0.51224095,0.23669145,0.17658734
64512,-0.14106,0.02421924559166655,-0.02336224401369691,0.29390956461429596,0.9661593064665794,0.043777123,0.5655799,0.32426488,0.2846355
65024,-0.09872174,0.03556630644015968,-0.02543318527750671,0.2979412414133549,0.8718953281641006,0.061569974,0.5544676,0.42328933,0.10685706
65536,-0.04017675,0.03747097260202281,-0.022640516981482506,0.20480562187731266,0.9725562408566475,-0.06285715,0.46299845,0.49961984,0.10504989
66048,0.15447426,0.03766557198832743,-0.020409425836987793,0.12300932593643665,1.1585927605628967,-0.08438959,0.35301793,0.2869107,0.12407246
66560,-0.2035718,0.04052058601519093,-0.022439666092395782,0.020813561626709998,1.2638770192861557,-0.12626863,0.12273239,-0.023890655,0.062383108
67072,-1.2828419,0.003176660859026015,-0.020593186491169035,0.014259279647376388,1.3609710931777954,-0.11610694,0.09329223,-0.14748554,0.058277648
67584,0.2192074,0.01882563135586679,-0.01683421211782843,0.06726448656991124,1.2162817567586899,-0.03658262,0.2831883,-0.1159409,0.14039357
68096,0.26912194,0.04408635458094068,-0.02218281989917159,0.17600172758102417,1.005610540509224,-0.01942521,0.4285891,0.34960657,0.3789065
68608,-0.10343385,0.01834736714954488,-0.013140084221959114,0.1885569840669632,1.0974556356668472,-0.040295452,0.44156113,0.3653111,0.110876724
69120,0.02119881,0.053233345330227166,-0.021692496025934815,0.21596120856702328,1.1318199336528778,-0.0063613914,0.46572778,0.31803387,0.13028368
69632,0.001675427,0.025532202853355557,-0.02444537472911179,0.2691084258258343,0.9883822724223137,0.07376018,0.52496237,0.44102037,0.18805453
70144,-0.13017845,0.030828471208224073,-0.02137449709698558,0.3797615170478821,0.9609258472919464,0.06055186,0.6326635,0.48906893,0.21057665
70656,-0.026674747,0.04867907558218576,-0.02420108113437891,0.250631732866168,1.0339998453855515,-0.086046316,0.5007965,0.524752,0.13584675
71168,-0.018988013,0.024436811305349693,-0.01591005246154964,0.32543138787150383,0.7744383811950684,0.07024977,0.5718149,0.45416927,0.15146427
71680,-0.15001225,0.031587710400344804,-0.022479468025267124,0.2132657077163458,1.1118824928998947,-0.1317713,0.4615437,0.5578662,0.12422625
72192,0.03323573,0.02430408843792975,-0.01960794546175748,0.2598241064697504,1.0510040819644928,0.027780859,0.5110383,0.34275833,0.07047628
72704,-0.08134258,0.04075099728652276,-0.019355967175215483,0.34610721468925476,1.000272050499916,-0.0028512925,0.5977354,0.4659174,0.14472857
73216,-0.022506237,0.03271852189209312,-0.018557851668447256,0.25948460027575493,0.9546793326735497,-0.011940982,0.5152417,0.41054612,0.12754318
73728,-0.014725447,0.02416582137811929,-0.016128051094710827,0.36477039381861687,0.8680570423603058,0.010174263,0.60918707,0.46143195,0.10291602
74240,0.06296611,0.024626137863378972,-0.019761119037866592,0.28239574283361435,1.025475636124611,-0.003856331,0.5311364,0.41328532,0.17816015
74752,0.078237355,0.030693232314661145,-0.019206912256777287,0.16875841841101646,1.1297466307878494,-0.08700714,0.41118646,0.4150768,0.13294207
75264,0.23572224,0.021106879255967215,-0.014999701757915318,0.09844532702118158,1.1299749910831451,-0.11899753,0.31148848,0.30499497,0.13940223
75776,0.26738405,0.018173054326325655,-0.013616479001939297,0.12681295536458492,1.2436260730028152,-0.052234128,0.36332476,0.065802865,0.14409123
76288,-0.07268453,0.0331142773211468,-0.01837505353614688,0.23125050775706768,0.9413995072245598,-0.0322413,0.48471215,0.4081388,0.123588115
76800,0.09883958,0.022812268580310047,-0.014279239578172565,0.11220674403011799,1.2737128734588623,-0.077938944,0.33467233,0.35132623,0.079628974
77312,-0.017024875,0.04048042866634205,-0.01929012150503695,0.2623627185821533,0.9641122296452522,0.0017764643,0.5244216,0.36980343,0.16311847
77824,0.06141752,0.03505929571110755,-0.018749659648165107,0.1625505555421114,1.0756585597991943,-0.044541575,0.4060974,0.31743434,0.10960762
78336,-0.15497494,0.04464783996809274,-0.022045326186344028,0.19796742871403694,1.0057920143008232,-0.0060855635,0.451423,0.32821238,0.17228778
78848,-0.013728857,0.03557170109706931,-0.01810930180363357,0.2586422748863697,0.9537097066640854,0.12882586,0.5015311,0.19703385,0.1898704
79360,0.0011273026,0.028835903271101415,-0.02004456683062017,0.20274938084185123,1.0326258391141891,-0.021518137,0.46180028,0.315736,0.22698306
79872,0.044103324,0.0473979618109297,-0.019490498350933194,0.2747203838080168,0.9961587116122246,0.018402368,0.52346945,0.37021142,0.09373934
80384,0.03520596,0.03123253126977943,-0.01585767953656614,0.2022072747349739,1.1284805238246918,-0.04492311,0.45528665,0.33980292,0.09313619
80896,-0.018293023,0.02402834582608193,-0.01806146651506424,0.3370351977646351,0.8619735240936279,0.11389023,0.57671857,0.33516037,0.17071632
81408,0.0098673105,0.038268996693659574,-0.02131125016603619,0.24233152344822884,1.0416599363088608,0.009950394,0.49452606,0.36379474,0.094890974
81920,0.11947322,0.018808691413141787,-0.014211265719495714,0.06412726594135165,1.2551140189170837,-0.20354578,0.22151314,0.46540615,0.09482986
82432,-0.022206068,0.033433681295719,-0.020721612847410142,0.27284170500934124,0.8333746567368507,0.012454748,0.5227526,0.45286566,0.11771942
82944,0.11086291,0.036127914529060945,-0.019746731268242,0.1434563510119915,1.0971786826848984,-0.0731345,0.38996986,0.41768295,0.13626835
83456,-0.30508816,0.02212985511869192,-0.018581339390948415,0.23202551156282425,0.9942855685949326,-0.15467668,0.49068668,0.6196569,0.18302982
83968,-0.05258751,0.033991293545113876,-0.01962204254232347,0.170164218172431,0.978506326675415,-0.051934935,0.42946637,0.37199765,0.18787213
84480,0.45967287,0.010072417295305058,-0.021979887271299958,0.012057246174663305,1.2658567279577255,-0.16003364,0.041177623,0.12139304,0.037795216
84992,0.17075408,0.027690860850270838,-0.0149722492787987,0.23859412036836147,1.0630383491516113,0.09584413,0.48710248,0.039225034,0.21206187
85504,-0.07269788,0.02787242823978886,-0.021053634816780686,0.3511335514485836,0.7922606766223907,0.05878471,0.59528047,0.39558837,0.16693975
86016,-0.9478526,0.006454927759477869,-0.017049096059054136,0.022266857384238392,1.2655799388885498,-0.20997724,0.057785757,0.40770033,0.05274005
86528,0.123254,0.03707429257337935,-0.019223591778427362,0.2391356322914362,0.8545445427298546,0.116580546,0.4797531,0.24946411,0.16503717
87040,0.09229511,0.02403512390446849,-0.014970864169299603,0.035888423677533865,1.297775387763977,-0.14704615,0.15825492,0.15340658,0.07842531
87552,0.14467227,0.034748199046589434,-0.01642480050213635,0.2846093438565731,1.0104733854532242,0.10736754,0.5295316,0.26987785,0.24379306
88064,-0.04342377,0.032185766234761104,-0.016297023044899106,0.1424186434596777,1.0966108292341232,-0.061463162,0.38814282,0.34350908,0.13650326
88576,0.22852343,0.018031348299700767,-0.008605492301285267,0.05032887402921915,1.3186554461717606,-0.14898008,0.2200475,0.19150099,0.07855737
89088,-0.49663627,0.032434307475341484,-0.014549862418789417,0.16748095117509365,1.1429543644189835,-0.06188699,0.4355753,0.46887565,0.22756566
89600,-0.008633852,0.04017216878128238,-0.021906685084104538,0.21064052917063236,1.091303989291191,-0.0045240894,0.47844252,0.35367715,0.15091161
90112,-0.2584914,0.02997346830670722,-0.017577479127794504,0.22660357877612114,1.1013487577438354,-0.11252266,0.4921832,0.62507874,0.21620324
90624,-0.22321951,0.030476872459985316,-0.015473071835003793,0.1951405256986618,1.066403940320015,-0.07180769,0.45803672,0.48374227,0.13598369
91136,-0.07873583,0.04174537051585503,-0.02434351295232773,0.23570269532501698,0.8995944410562515,0.04349447,0.49031803,0.37676713,0.10345799
91648,-0.007829785,0.0307156594353728,-0.01763522159308195,0.28189967945218086,0.8767841383814812,0.11803464,0.52856606,0.29531404,0.14498033
92160,0.08737683,0.03703146683983505,-0.01301251770928502,0.04459768254309893,1.3080323934555054,-0.17961025,0.173732,0.39281443,0.036986813
92672,0.31007802,0.0389964253117796,-0.011165934382006526,0.07809135317802429,1.2520999163389206,-0.09633834,0.28157592,0.21039778,0.14288498
93184,-0.34338963,0.036721321812365204,-0.008053303230553865,0.07509689452126622,1.288851797580719,-0.14638536,0.27639946,0.46241796,0.12029464
93696,0.06096834,0.0336546600155998,-0.015351495472714305,0.18262739852070808,1.1464166045188904,-0.027836856,0.4372443,0.3029358,0.11248015
94208,0.025770426,0.01604343336657621,-0.013068246887996793,0.09687679819762707,1.2341575622558594,-0.12051743,0.30004957,0.39145944,0.06333217
94720,-0.72818017,0.006490914587629959,-0.015500255045481026,0.017122396850027144,1.3373570889234543,-0.19449537,0.060415156,0.3433551,0.06347313
95232,0.12811267,0.036876689264317974,-0.01877889409661293,0.1669031549245119,1.1681107133626938,0.08035566,0.40911844,0.041920625,0.109771214
95744,0.27664864,0.04161000676685944,-0.018944318173453212,0.11871124245226383,1.2549761831760406,-0.009240152,0.35089388,-0.0035783527,0.15023944
96256,0.14109653,0.02041151371668093,-0.01971440762281418,0.19898133352398872,1.2793342918157578,0.04056887,0.4515712,0.073096655,0.17916957
96768,0.06666279,0.044552584702614695,-0.020665019168518484,0.2408471219241619,1.0770674496889114,0.16189563,0.48069626,0.070470795,0.17193824
97280,0.007877231,0.021834583312738687,-0.01946767687331885,0.2361006960272789,1.0175938457250595,0.07492236,0.48818916,0.27711672,0.15880938
97792,0.06481236,0.036140477168373764,-0.02283610263839364,0.21538344025611877,1.114992544054985,-0.06049817,0.46372366,0.47538334,0.15811773
98304,-0.15902591,0.029147138906409964,-0.017254994018003345,0.2678387500345707,0.9841654375195503,0.015486136,0.52482146,0.40574515,0.12837505
98816,0.03338206,0.025535469932947308,-0.016311563435010612,0.30554239824414253,0.9549261704087257,0.042954177,0.55596066,0.42323452,0.10042032
