episode,episode_return,episode_length,env_steps,items_collected_total,fraction_items_collected,unique_cells_visited,coverage_fraction,mean_pairwise_dist,success,agent0_items,agent1_items,agent2_items,agent3_items,agent0_dist,agent1_dist,agent2_dist,agent3_dist,freq_up,freq_down,freq_left,freq_right,freq_stay
2015,3.6799999999999997,8,206308,4,1.0,18,0.18,7.666666666666667,1,0,0,0,0,14.0,11.0,10.0,11.0,7,7,5,7,6
2016,3.6799999999999997,8,206340,4,1.0,16,0.16,5.833333333333333,1,0,0,0,0,12.0,10.0,12.0,13.0,11,3,7,4,7
2017,3.6399999999999997,9,206376,4,1.0,22,0.22,9.333333333333334,1,0,0,0,0,8.0,16.0,9.0,16.0,8,5,11,4,8
2018,3.3199999999999994,17,206444,4,1.0,31,0.31,8.333333333333334,1,0,0,0,0,16.0,16.0,24.0,20.0,14,22,16,6,10
2019,3.3999999999999995,15,206504,4,1.0,30,0.3,10.5,1,0,0,0,0,6.0,23.0,26.0,12.0,11,15,20,6,8
2020,2.959999999999999,26,206608,4,1.0,39,0.39,7.5,1,0,0,0,0,21.0,23.0,26.0,24.0,27,26,17,16,18
2021,1.199999999999998,70,206888,4,1.0,61,0.61,8.333333333333334,1,0,0,0,0,57.0,62.0,59.0,59.0,58,58,50,70,44
2022,3.3999999999999995,15,206948,4,1.0,32,0.32,6.5,1,0,0,0,0,14.0,21.0,17.0,19.0,7,21,13,9,10
2023,2.4799999999999986,38,207100,4,1.0,51,0.51,8.333333333333334,1,0,0,0,0,35.0,39.0,41.0,32.0,34,37,35,30,16
2024,3.5599999999999996,11,207144,4,1.0,27,0.27,5.5,1,0,0,0,0,15.0,10.0,15.0,17.0,4,12,18,3,7
2025,3.6799999999999997,8,207176,4,1.0,22,0.22,7.166666666666667,1,0,0,0,0,7.0,7.0,8.0,10.0,11,3,8,4,6
2026,2.999999999999999,25,207276,4,1.0,49,0.49,7.5,1,0,0,0,0,27.0,23.0,23.0,27.0,17,29,15,26,13
2027,3.6799999999999997,8,207308,4,1.0,23,0.23,6.833333333333333,1,0,0,0,0,10.0,20.0,11.0,13.0,0,11,5,11,5
2028,3.84,4,207324,4,1.0,10,0.1,6.333333333333333,1,0,0,0,0,7.0,9.0,8.0,7.0,2,4,4,1,5
2029,3.5199999999999996,12,207372,4,1.0,26,0.26,8.666666666666666,1,0,0,0,0,18.0,9.0,12.0,15.0,9,15,10,6,8
2030,3.3999999999999995,15,207432,4,1.0,34,0.34,7.0,1,0,0,0,0,20.0,15.0,20.0,19.0,15,11,17,9,8
2031,3.3199999999999994,17,207500,4,1.0,33,0.33,8.166666666666666,1,0,0,0,0,21.0,14.0,20.0,12.0,9,12,17,15,15
2032,3.5999999999999996,10,207540,4,1.0,31,0.31,9.166666666666666,1,0,0,0,0,20.0,13.0,13.0,10.0,12,4,10,7,7
2033,3.5999999999999996,10,207580,4,1.0,30,0.3,8.0,1,0,0,0,0,15.0,12.0,15.0,15.0,7,10,8,9,6
2034,3.5599999999999996,11,207624,4,1.0,27,0.27,5.666666666666667,1,0,0,0,0,18.0,12.0,13.0,11.0,6,12,16,3,7
2035,3.5999999999999996,10,207664,4,1.0,22,0.22,6.166666666666667,1,0,0,0,0,8.0,9.0,15.0,15.0,5,17,6,7,5
2036,3.5199999999999996,12,207712,4,1.0,26,0.26,6.166666666666667,1,0,0,0,0,16.0,17.0,15.0,8.0,8,10,7,16,7
2037,3.76,6,207736,4,1.0,17,0.17,5.833333333333333,1,0,0,0,0,10.0,10.0,18.0,12.0,3,6,7,3,5
2038,3.5999999999999996,10,207776,4,1.0,20,0.2,4.5,1,0,0,0,0,15.0,8.0,7.0,14.0,10,10,5,8,7
2039,3.6399999999999997,9,207812,4,1.0,23,0.23,8.5,1,0,0,0,0,12.0,10.0,15.0,11.0,12,7,6,7,4
2040,3.6799999999999997,8,207844,4,1.0,16,0.16,9.166666666666666,1,0,0,0,0,17.0,16.0,9.0,8.0,9,6,5,5,7
2041,3.5999999999999996,10,207884,4,1.0,22,0.22,7.166666666666667,1,0,0,0,0,7.0,16.0,13.0,18.0,0,15,5,9,11
2042,3.7199999999999998,7,207912,4,1.0,20,0.2,8.5,1,0,0,0,0,14.0,11.0,10.0,9.0,1,11,7,5,4
2043,3.7199999999999998,7,207940,4,1.0,19,0.19,6.666666666666667,1,0,0,0,0,9.0,8.0,8.0,14.0,4,7,6,4,7
2044,2.0399999999999983,49,208136,4,1.0,45,0.45,6.833333333333333,1,0,0,0,0,32.0,40.0,44.0,49.0,40,48,38,34,36
2045,3.6799999999999997,8,208168,4,1.0,22,0.22,3.5,1,0,0,0,0,12.0,10.0,8.0,12.0,3,8,2,13,6
2046,3.6799999999999997,8,208200,4,1.0,19,0.19,4.0,1,0,0,0,0,10.0,11.0,7.0,17.0,9,2,6,10,5
2047,2.719999999999999,32,208328,4,1.0,52,0.52,7.833333333333333,1,0,0,0,0,37.0,29.0,33.0,30.0,29,25,25,32,17
2048,3.3999999999999995,15,208388,4,1.0,30,0.3,4.5,1,0,0,0,0,23.0,20.0,15.0,18.0,8,19,8,17,8
2049,3.6799999999999997,8,208420,4,1.0,19,0.19,7.5,1,0,0,0,0,17.0,7.0,13.0,19.0,7,13,5,1,6
2050,2.759999999999999,31,208544,4,1.0,45,0.45,8.166666666666666,1,0,0,0,0,19.0,30.0,33.0,30.0,22,24,27,31,20
2051,3.3599999999999994,16,208608,4,1.0,38,0.38,7.5,1,0,0,0,0,21.0,22.0,22.0,23.0,8,17,14,14,11
2052,3.4399999999999995,14,208664,4,1.0,26,0.26,6.666666666666667,1,0,0,0,0,14.0,13.0,17.0,19.0,18,10,4,13,11
2053,3.76,6,208688,4,1.0,17,0.17,6.333333333333333,1,0,0,0,0,9.0,6.0,9.0,12.0,1,8,8,3,4
2054,3.5599999999999996,11,208732,4,1.0,27,0.27,7.5,1,0,0,0,0,19.0,16.0,11.0,11.0,6,11,8,9,10
2055,3.76,6,208756,4,1.0,17,0.17,5.833333333333333,1,0,0,0,0,7.0,6.0,11.0,18.0,4,5,6,4,5
2056,3.1999999999999993,20,208836,4,1.0,35,0.35,8.166666666666666,1,0,0,0,0,19.0,17.0,22.0,22.0,21,20,10,17,12
2057,3.5599999999999996,11,208880,4,1.0,30,0.3,6.166666666666667,1,0,0,0,0,17.0,16.0,14.0,15.0,4,18,3,11,8
2058,3.7199999999999998,7,208908,4,1.0,20,0.2,5.5,1,0,0,0,0,11.0,10.0,14.0,11.0,5,5,9,3,6
2059,3.2399999999999993,19,208984,4,1.0,33,0.33,8.0,1,0,0,0,0,22.0,20.0,15.0,20.0,15,17,14,15,15
2060,3.5999999999999996,10,209024,4,1.0,26,0.26,8.166666666666666,1,0,0,0,0,15.0,12.0,12.0,10.0,8,8,3,13,8
2061,3.7199999999999998,7,209052,4,1.0,14,0.14,7.5,1,0,0,0,0,7.0,6.0,5.0,14.0,6,2,7,5,8
2062,2.639999999999999,34,209188,4,1.0,42,0.42,7.5,1,0,0,0,0,26.0,23.0,33.0,32.0,29,24,22,28,33
2063,3.4399999999999995,14,209244,4,1.0,29,0.29,6.333333333333333,1,0,0,0,0,19.0,9.0,16.0,15.0,16,6,14,9,11
2064,3.039999999999999,24,209340,4,1.0,41,0.41,8.833333333333334,1,0,0,0,0,25.0,28.0,27.0,15.0,14,20,17,27,18
2065,2.919999999999999,27,209448,4,1.0,48,0.48,8.5,1,0,0,0,0,32.0,21.0,33.0,26.0,19,14,33,19,23
2066,3.3599999999999994,16,209512,4,1.0,25,0.25,4.666666666666667,1,0,0,0,0,12.0,10.0,14.0,21.0,12,13,6,24,9
2067,3.7199999999999998,7,209540,4,1.0,18,0.18,8.0,1,0,0,0,0,12.0,13.0,15.0,6.0,4,4,6,8,6
2068,3.6399999999999997,9,209576,4,1.0,23,0.23,7.666666666666667,1,0,0,0,0,13.0,11.0,15.0,9.0,7,3,13,8,5
2069,3.5999999999999996,10,209616,4,1.0,25,0.25,5.666666666666667,1,0,0,0,0,13.0,10.0,16.0,17.0,6,7,5,15,7
2070,3.7199999999999998,7,209644,4,1.0,17,0.17,7.333333333333333,1,0,0,0,0,8.0,8.0,12.0,10.0,1,10,4,7,6
2071,3.5999999999999996,10,209684,4,1.0,27,0.27,8.333333333333334,1,0,0,0,0,8.0,15.0,10.0,13.0,9,1,12,9,9
2072,2.959999999999999,26,209788,4,1.0,44,0.44,7.166666666666667,1,0,0,0,0,16.0,22.0,18.0,29.0,26,17,17,26,18
2073,3.6399999999999997,9,209824,4,1.0,19,0.19,6.833333333333333,1,0,0,0,0,11.0,14.0,11.0,10.0,8,2,10,8,8
2074,3.6399999999999997,9,209860,4,1.0,17,0.17,9.166666666666666,1,0,0,0,0,21.0,16.0,12.0,15.0,5,11,6,7,7
2075,3.3199999999999994,17,209928,4,1.0,35,0.35,6.666666666666667,1,0,0,0,0,18.0,22.0,21.0,22.0,12,21,15,11,9
2076,-2.5600000000000045,164,210584,4,1.0,75,0.75,9.166666666666666,1,0,0,0,0,134.0,140.0,120.0,129.0,128,196,131,121,80
2077,3.3599999999999994,16,210648,4,1.0,32,0.32,4.0,1,0,0,0,0,17.0,16.0,19.0,25.0,16,9,19,7,13
2078,3.6399999999999997,9,210684,4,1.0,19,0.19,7.5,1,0,0,0,0,14.0,11.0,7.0,9.0,5,15,1,8,7
2079,3.84,4,210700,4,1.0,12,0.12,8.0,1,0,0,0,0,3.0,9.0,3.0,10.0,3,2,2,5,4
2080,3.5999999999999996,10,210740,4,1.0,24,0.24,8.5,1,0,0,0,0,16.0,16.0,11.0,10.0,6,11,9,6,8
2081,3.6799999999999997,8,210772,4,1.0,23,0.23,8.333333333333334,1,0,0,0,0,16.0,8.0,12.0,19.0,5,7,11,3,6
2082,2.2399999999999984,44,210948,4,1.0,60,0.6,4.833333333333333,1,0,0,0,0,33.0,38.0,49.0,35.0,39,56,24,28,29
2083,3.76,6,210972,4,1.0,14,0.14,5.166666666666667,1,0,0,0,0,8.0,7.0,17.0,6.0,5,6,7,1,5
2084,3.0799999999999996,23,211064,4,1.0,46,0.46,8.333333333333334,1,0,0,0,0,29.0,23.0,15.0,26.0,11,32,16,19,14
2085,3.4399999999999995,14,211120,4,1.0,34,0.34,6.0,1,0,0,0,0,16.0,18.0,21.0,15.0,10,22,8,12,4
2086,3.5999999999999996,10,211160,4,1.0,24,0.24,8.333333333333334,1,0,0,0,0,12.0,14.0,9.0,9.0,8,4,12,9,7
2087,2.679999999999999,33,211292,4,1.0,43,0.43,6.5,1,0,0,0,0,31.0,31.0,34.0,31.0,27,30,32,22,21
2088,3.3999999999999995,15,211352,4,1.0,35,0.35,7.333333333333333,1,0,0,0,0,22.0,20.0,15.0,24.0,18,14,11,11,6
2089,3.119999999999999,22,211440,4,1.0,40,0.4,8.666666666666666,1,0,0,0,0,25.0,23.0,20.0,28.0,11,22,21,22,12
2090,3.3199999999999994,17,211508,4,1.0,41,0.41,7.333333333333333,1,0,0,0,0,21.0,19.0,16.0,22.0,11,15,15,15,12
2091,2.5599999999999987,36,211652,4,1.0,52,0.52,6.5,1,0,0,0,0,32.0,39.0,30.0,40.0,27,48,19,33,17
2092,3.4799999999999995,13,211704,4,1.0,29,0.29,6.333333333333333,1,0,0,0,0,9.0,16.0,20.0,14.0,8,15,14,7,8
2093,2.4799999999999986,38,211856,4,1.0,60,0.6,8.5,1,0,0,0,0,40.0,40.0,29.0,40.0,32,44,28,29,19
2094,3.1999999999999993,20,211936,4,1.0,37,0.37,5.666666666666667,1,0,0,0,0,27.0,19.0,17.0,18.0,12,18,17,21,12
2095,3.7199999999999998,7,211964,4,1.0,20,0.2,5.0,1,0,0,0,0,15.0,15.0,12.0,10.0,2,6,10,6,4
2096,3.6799999999999997,8,211996,4,1.0,22,0.22,6.5,1,0,0,0,0,9.0,9.0,7.0,16.0,4,9,8,4,7
2097,3.6399999999999997,9,212032,4,1.0,26,0.26,9.333333333333334,1,0,0,0,0,12.0,10.0,9.0,14.0,3,12,8,5,8
2098,3.5999999999999996,10,212072,4,1.0,25,0.25,7.0,1,0,0,0,0,16.0,15.0,17.0,16.0,6,11,10,7,6
2099,3.6799999999999997,8,212104,4,1.0,20,0.2,7.333333333333333,1,0,0,0,0,9.0,13.0,13.0,17.0,8,6,7,5,6
2100,3.5599999999999996,11,212148,4,1.0,23,0.23,5.833333333333333,1,0,0,0,0,17.0,17.0,16.0,11.0,4,16,8,5,11
2101,3.2799999999999994,18,212220,4,1.0,36,0.36,7.5,1,0,0,0,0,20.0,20.0,15.0,17.0,8,20,19,15,10
2102,3.6799999999999997,8,212252,4,1.0,21,0.21,8.166666666666666,1,0,0,0,0,17.0,6.0,11.0,10.0,7,5,8,5,7
2103,2.1199999999999983,47,212440,4,1.0,56,0.56,7.833333333333333,1,0,0,0,0,48.0,39.0,47.0,42.0,31,42,51,40,24
2104,3.7199999999999998,7,212468,4,1.0,19,0.19,5.166666666666667,1,0,0,0,0,11.0,6.0,11.0,8.0,3,9,5,6,5
2105,3.76,6,212492,4,1.0,15,0.15,5.666666666666667,1,0,0,0,0,12.0,7.0,11.0,9.0,5,4,5,5,5
2106,3.5599999999999996,11,212536,4,1.0,23,0.23,7.166666666666667,1,0,0,0,0,12.0,10.0,11.0,14.0,8,9,9,11,7
2107,3.3599999999999994,16,212600,4,1.0,36,0.36,5.333333333333333,1,0,0,0,0,20.0,18.0,20.0,17.0,15,12,17,7,13
2108,3.8,5,212620,4,1.0,13,0.13,5.833333333333333,1,0,0,0,0,18.0,4.0,7.0,12.0,5,6,2,2,5
2109,3.8,5,212640,4,1.0,14,0.14,6.333333333333333,1,0,0,0,0,3.0,12.0,11.0,7.0,3,5,2,4,6
2110,3.3999999999999995,15,212700,4,1.0,27,0.27,8.333333333333334,1,0,0,0,0,17.0,8.0,16.0,13.0,8,12,7,19,14
2111,3.5599999999999996,11,212744,4,1.0,30,0.3,8.0,1,0,0,0,0,20.0,14.0,14.0,16.0,7,10,9,10,8
2112,3.4399999999999995,14,212800,4,1.0,31,0.31,7.0,1,0,0,0,0,12.0,17.0,15.0,16.0,10,12,13,13,8
2113,3.4799999999999995,13,212852,4,1.0,31,0.31,6.166666666666667,1,0,0,0,0,14.0,15.0,20.0,10.0,9,15,6,13,9
2114,3.3199999999999994,17,212920,4,1.0,34,0.34,7.5,1,0,0,0,0,15.0,19.0,17.0,27.0,10,17,11,17,13
2115,3.3999999999999995,15,212980,4,1.0,29,0.29,7.0,1,0,0,0,0,14.0,16.0,10.0,15.0,11,15,9,15,10
2116,3.1599999999999993,21,213064,4,1.0,46,0.46,6.0,1,0,0,0,0,18.0,21.0,30.0,21.0,20,32,12,9,11
2117,3.1999999999999993,20,213144,4,1.0,35,0.35,8.333333333333334,1,0,0,0,0,18.0,15.0,29.0,18.0,8,17,16,26,13
2118,3.6799999999999997,8,213176,4,1.0,24,0.24,7.5,1,0,0,0,0,12.0,9.0,11.0,19.0,5,7,9,6,5
2119,3.6799999999999997,8,213208,4,1.0,19,0.19,5.333333333333333,1,0,0,0,0,10.0,7.0,8.0,6.0,8,7,2,8,7
2120,-0.7600000000000031,119,213684,4,1.0,67,0.67,5.666666666666667,1,0,0,0,0,92.0,91.0,95.0,90.0,89,133,99,85,70
2121,3.5999999999999996,10,213724,4,1.0,23,0.23,7.666666666666667,1,0,0,0,0,13.0,11.0,17.0,11.0,8,8,8,8,8
2122,3.5199999999999996,12,213772,4,1.0,28,0.28,7.166666666666667,1,0,0,0,0,13.0,17.0,9.0,18.0,7,11,12,7,11
2123,3.6399999999999997,9,213808,4,1.0,23,0.23,6.5,1,0,0,0,0,14.0,9.0,8.0,15.0,7,9,8,5,7
2124,3.6399999999999997,9,213844,4,1.0,24,0.24,7.166666666666667,1,0,0,0,0,7.0,15.0,11.0,13.0,8,10,7,4,7
2125,3.7199999999999998,7,213872,4,1.0,15,0.15,8.333333333333334,1,0,0,0,0,16.0,10.0,10.0,7.0,5,8,7,2,6
2126,3.5199999999999996,12,213920,4,1.0,22,0.22,9.0,1,0,0,0,0,14.0,15.0,15.0,24.0,5,15,9,9,10
2127,3.84,4,213936,4,1.0,12,0.12,5.5,1,0,0,0,0,11.0,7.0,15.0,14.0,3,2,2,5,4
2128,3.8,5,213956,4,1.0,12,0.12,6.5,1,0,0,0,0,9.0,11.0,10.0,14.0,3,5,6,1,5
2129,3.84,4,213972,4,1.0,10,0.1,5.166666666666667,1,0,0,0,0,9.0,10.0,2.0,13.0,3,3,2,2,6
2130,3.8,5,213992,4,1.0,10,0.1,5.0,1,0,0,0,0,7.0,7.0,5.0,4.0,0,2,7,5,6
2131,1.5599999999999978,61,214236,4,1.0,54,0.54,6.166666666666667,1,0,0,0,0,43.0,52.0,51.0,43.0,48,65,44,39,48
2132,3.5199999999999996,12,214284,4,1.0,35,0.35,6.5,1,0,0,0,0,18.0,15.0,13.0,12.0,17,5,8,11,7
2133,3.7199999999999998,7,214312,4,1.0,21,0.21,6.333333333333333,1,0,0,0,0,9.0,10.0,11.0,5.0,7,6,3,6,6
2134,3.76,6,214336,4,1.0,18,0.18,6.5,1,0,0,0,0,12.0,10.0,12.0,5.0,3,8,6,3,4
2135,3.5999999999999996,10,214376,4,1.0,27,0.27,7.0,1,0,0,0,0,10.0,15.0,9.0,9.0,6,9,6,9,10
2136,2.3999999999999986,40,214536,4,1.0,55,0.55,7.666666666666667,1,0,0,0,0,29.0,35.0,32.0,30.0,29,42,32,27,30
2137,3.4399999999999995,14,214592,4,1.0,33,0.33,7.0,1,0,0,0,0,8.0,21.0,18.0,15.0,10,16,15,8,7
2138,3.039999999999999,24,214688,4,1.0,50,0.5,7.833333333333333,1,0,0,0,0,26.0,19.0,26.0,26.0,22,29,17,12,16
2139,-2.8000000000000047,170,215368,4,1.0,78,0.78,8.666666666666666,1,0,0,0,0,118.0,129.0,140.0,116.0,128,179,127,112,134
2140,3.3999999999999995,15,215428,4,1.0,30,0.3,8.666666666666666,1,0,0,0,0,17.0,14.0,14.0,15.0,9,14,15,7,15
2141,3.7199999999999998,7,215456,4,1.0,20,0.2,4.166666666666667,1,0,0,0,0,13.0,15.0,12.0,7.0,3,8,2,11,4
2142,3.039999999999999,24,215552,4,1.0,38,0.38,8.333333333333334,1,0,0,0,0,23.0,24.0,23.0,23.0,21,20,23,16,16
2143,3.5599999999999996,11,215596,4,1.0,27,0.27,9.333333333333334,1,0,0,0,0,14.0,20.0,10.0,12.0,5,11,11,7,10
2144,3.2799999999999994,18,215668,4,1.0,30,0.3,5.833333333333333,1,0,0,0,0,21.0,14.0,23.0,15.0,12,18,15,14,13
2145,3.6399999999999997,9,215704,4,1.0,22,0.22,7.833333333333333,1,0,0,0,0,12.0,14.0,12.0,10.0,9,9,7,6,5
2146,2.839999999999999,29,215820,4,1.0,42,0.42,8.666666666666666,1,0,0,0,0,24.0,30.0,22.0,27.0,29,19,22,21,25
2147,3.2399999999999993,19,215896,4,1.0,39,0.39,5.666666666666667,1,0,0,0,0,23.0,21.0,22.0,24.0,17,22,20,9,8
2148,1.9199999999999982,52,216104,4,1.0,66,0.66,8.333333333333334,1,0,0,0,0,39.0,42.0,43.0,48.0,43,40,40,43,42
2149,3.7199999999999998,7,216132,4,1.0,19,0.19,9.833333333333334,1,0,0,0,0,11.0,10.0,7.0,7.0,11,2,6,3,6
2150,1.679999999999998,58,216364,4,1.0,53,0.53,6.833333333333333,1,0,0,0,0,36.0,55.0,53.0,42.0,46,56,47,36,47
2151,3.6399999999999997,9,216400,4,1.0,21,0.21,7.833333333333333,1,0,0,0,0,10.0,17.0,8.0,13.0,8,8,6,5,9
2152,3.119999999999999,22,216488,4,1.0,39,0.39,6.166666666666667,1,0,0,0,0,27.0,31.0,26.0,24.0,19,29,11,11,18
2153,3.2399999999999993,19,216564,4,1.0,29,0.29,6.166666666666667,1,0,0,0,0,25.0,23.0,18.0,16.0,11,19,18,9,19
2154,3.6399999999999997,9,216600,4,1.0,20,0.2,8.833333333333334,1,0,0,0,0,12.0,12.0,19.0,11.0,6,9,10,6,5
2155,3.4799999999999995,13,216652,4,1.0,34,0.34,8.5,1,0,0,0,0,14.0,15.0,12.0,19.0,12,13,14,4,9
2156,3.7199999999999998,7,216680,4,1.0,17,0.17,6.666666666666667,1,0,0,0,0,18.0,11.0,15.0,7.0,2,3,7,6,10
2157,3.76,6,216704,4,1.0,13,0.13,5.166666666666667,1,0,0,0,0,13.0,14.0,7.0,7.0,4,4,10,0,6
2158,3.3999999999999995,15,216764,4,1.0,35,0.35,9.666666666666666,1,0,0,0,0,16.0,23.0,18.0,16.0,9,8,21,13,9
2159,3.4799999999999995,13,216816,4,1.0,34,0.34,10.166666666666666,1,0,0,0,0,20.0,15.0,27.0,11.0,13,9,11,9,10
2160,3.5999999999999996,10,216856,4,1.0,29,0.29,7.5,1,0,0,0,0,11.0,9.0,13.0,11.0,4,8,14,9,5
2161,3.6399999999999997,9,216892,4,1.0,24,0.24,3.1666666666666665,1,0,0,0,0,7.0,11.0,12.0,16.0,6,7,8,9,6
2162,3.6799999999999997,8,216924,4,1.0,22,0.22,8.333333333333334,1,0,0,0,0,7.0,11.0,9.0,10.0,7,3,15,2,5
2163,2.2399999999999984,44,217100,4,1.0,59,0.59,7.333333333333333,1,0,0,0,0,38.0,47.0,39.0,42.0,49,41,31,36,19
2164,3.6799999999999997,8,217132,4,1.0,22,0.22,6.166666666666667,1,0,0,0,0,14.0,12.0,11.0,12.0,4,8,2,12,6
2165,3.5999999999999996,10,217172,4,1.0,22,0.22,6.333333333333333,1,0,0,0,0,5.0,12.0,15.0,21.0,3,8,6,12,11
2166,3.5999999999999996,10,217212,4,1.0,23,0.23,7.0,1,0,0,0,0,13.0,11.0,15.0,15.0,6,13,7,8,6
2167,3.3599999999999994,16,217276,4,1.0,35,0.35,10.666666666666666,1,0,0,0,0,21.0,20.0,11.0,16.0,12,14,11,14,13
2168,3.8,5,217296,4,1.0,12,0.12,6.5,1,0,0,0,0,7.0,8.0,13.0,15.0,4,2,6,2,6
2169,3.8,5,217316,4,1.0,15,0.15,4.666666666666667,1,0,0,0,0,6.0,7.0,12.0,4.0,2,7,5,0,6
2170,3.5999999999999996,10,217356,4,1.0,23,0.23,4.5,1,0,0,0,0,15.0,10.0,12.0,12.0,0,14,10,7,9
2171,3.6399999999999997,9,217392,4,1.0,24,0.24,5.666666666666667,1,0,0,0,0,9.0,13.0,6.0,9.0,10,2,5,13,6
2172,3.6399999999999997,9,217428,4,1.0,23,0.23,7.166666666666667,1,0,0,0,0,8.0,19.0,10.0,8.0,4,6,8,9,9
2173,3.5199999999999996,12,217476,4,1.0,29,0.29,6.666666666666667,1,0,0,0,0,13.0,17.0,21.0,16.0,7,13,14,7,7
2174,3.5999999999999996,10,217516,4,1.0,23,0.23,8.666666666666666,1,0,0,0,0,5.0,14.0,7.0,12.0,4,15,3,10,8
2175,3.5599999999999996,11,217560,4,1.0,29,0.29,6.833333333333333,1,0,0,0,0,21.0,19.0,11.0,18.0,6,13,10,7,8
2176,3.3999999999999995,15,217620,4,1.0,32,0.32,7.833333333333333,1,0,0,0,0,15.0,9.0,14.0,24.0,5,12,17,6,20
2177,3.5999999999999996,10,217660,4,1.0,22,0.22,6.833333333333333,1,0,0,0,0,11.0,19.0,13.0,9.0,4,12,8,10,6
2178,2.0399999999999983,49,217856,4,1.0,49,0.49,7.5,1,0,0,0,0,42.0,44.0,36.0,40.0,35,51,49,36,25
2179,3.5999999999999996,10,217896,4,1.0,26,0.26,5.166666666666667,1,0,0,0,0,20.0,10.0,12.0,22.0,5,13,11,5,6
2180,3.5999999999999996,10,217936,4,1.0,27,0.27,5.666666666666667,1,0,0,0,0,11.0,17.0,14.0,17.0,7,17,2,8,6
2181,3.2799999999999994,18,218008,4,1.0,45,0.45,5.333333333333333,1,0,0,0,0,28.0,19.0,21.0,18.0,8,30,18,7,9
2182,3.1999999999999993,20,218088,4,1.0,44,0.44,7.333333333333333,1,0,0,0,0,22.0,15.0,29.0,26.0,7,26,19,17,11
2183,3.039999999999999,24,218184,4,1.0,40,0.4,7.333333333333333,1,0,0,0,0,18.0,28.0,25.0,27.0,15,27,18,20,16
2184,1.239999999999998,69,218460,4,1.0,60,0.6,7.666666666666667,1,0,0,0,0,42.0,48.0,50.0,50.0,38,102,55,41,40
2185,3.3999999999999995,15,218520,4,1.0,34,0.34,5.166666666666667,1,0,0,0,0,17.0,26.0,21.0,15.0,1,26,15,7,11
2186,3.3999999999999995,15,218580,4,1.0,29,0.29,8.166666666666666,1,0,0,0,0,18.0,18.0,19.0,19.0,5,16,18,6,15
2187,3.6399999999999997,9,218616,4,1.0,25,0.25,6.833333333333333,1,0,0,0,0,14.0,14.0,9.0,17.0,1,12,13,5,5
2188,3.7199999999999998,7,218644,4,1.0,15,0.15,8.5,1,0,0,0,0,15.0,12.0,10.0,13.0,3,7,7,5,6
2189,2.919999999999999,27,218752,4,1.0,49,0.49,8.0,1,0,0,0,0,30.0,29.0,29.0,29.0,26,37,12,17,16
2190,3.7199999999999998,7,218780,4,1.0,16,0.16,9.5,1,0,0,0,0,9.0,2.0,11.0,5.0,6,11,3,3,5
2191,3.2799999999999994,18,218852,4,1.0,34,0.34,6.5,1,0,0,0,0,17.0,23.0,15.0,23.0,15,20,15,10,12
2192,3.3999999999999995,15,218912,4,1.0,27,0.27,6.5,1,0,0,0,0,22.0,16.0,20.0,18.0,20,13,12,6,9
2193,3.7199999999999998,7,218940,4,1.0,15,0.15,7.833333333333333,1,0,0,0,0,7.0,4.0,7.0,12.0,2,8,2,5,11
2194,3.6399999999999997,9,218976,4,1.0,22,0.22,10.333333333333334,1,0,0,0,0,10.0,16.0,12.0,19.0,10,7,5,6,8
2195,3.6399999999999997,9,219012,4,1.0,21,0.21,5.833333333333333,1,0,0,0,0,13.0,16.0,13.0,11.0,5,2,4,18,7
2196,3.5199999999999996,12,219060,4,1.0,29,0.29,8.0,1,0,0,0,0,18.0,12.0,11.0,16.0,6,12,5,15,10
2197,3.1999999999999993,20,219140,4,1.0,35,0.35,9.0,1,0,0,0,0,20.0,20.0,21.0,19.0,12,25,12,17,14
2198,3.4399999999999995,14,219196,4,1.0,32,0.32,6.333333333333333,1,0,0,0,0,19.0,19.0,19.0,23.0,13,15,13,6,9
2199,2.4399999999999986,39,219352,4,1.0,63,0.63,6.5,1,0,0,0,0,40.0,35.0,41.0,33.0,33,52,26,25,20
2200,2.5199999999999987,37,219500,4,1.0,48,0.48,5.833333333333333,1,0,0,0,0,35.0,30.0,37.0,26.0,23,49,24,34,18
2201,3.6799999999999997,8,219532,4,1.0,18,0.18,6.0,1,0,0,0,0,14.0,10.0,16.0,15.0,4,14,1,4,9
2202,3.3999999999999995,15,219592,4,1.0,35,0.35,9.0,1,0,0,0,0,13.0,15.0,17.0,15.0,9,16,16,10,9
2203,3.7199999999999998,7,219620,4,1.0,16,0.16,9.5,1,0,0,0,0,16.0,8.0,9.0,14.0,2,11,6,3,6
2204,3.5999999999999996,10,219660,4,1.0,26,0.26,5.5,1,0,0,0,0,11.0,15.0,13.0,19.0,4,14,9,4,9
2205,3.76,6,219684,4,1.0,15,0.15,6.166666666666667,1,0,0,0,0,16.0,11.0,14.0,9.0,2,11,3,4,4
2206,3.76,6,219708,4,1.0,16,0.16,6.833333333333333,1,0,0,0,0,12.0,8.0,9.0,9.0,4,4,5,6,5
2207,3.6399999999999997,9,219744,4,1.0,20,0.2,8.0,1,0,0,0,0,15.0,13.0,11.0,8.0,7,3,15,5,6
2208,3.5999999999999996,10,219784,4,1.0,26,0.26,5.333333333333333,1,0,0,0,0,18.0,22.0,9.0,9.0,4,10,8,9,9
2209,3.4399999999999995,14,219840,4,1.0,25,0.25,8.5,1,0,0,0,0,21.0,19.0,20.0,17.0,7,15,6,16,12
