episode,episode_return,episode_length,env_steps,items_collected_total,fraction_items_collected,unique_cells_visited,coverage_fraction,mean_pairwise_dist,success,agent0_items,agent1_items,agent2_items,agent3_items,agent0_dist,agent1_dist,agent2_dist,agent3_dist,freq_up,freq_down,freq_left,freq_right,freq_stay
1822,3.5199999999999996,12,141784,4,1.0,28,0.28,2.0,1,0,0,0,0,15.0,16.0,10.0,14.0,16,3,23,0,6
1823,3.5199999999999996,12,141832,4,1.0,32,0.32,1.0,1,0,0,0,0,12.0,17.0,15.0,14.0,5,23,5,11,4
1824,3.079999999999999,23,141924,4,1.0,30,0.3,0.0,1,0,0,0,0,25.0,23.0,11.0,25.0,10,29,26,8,19
1825,3.3599999999999994,16,141988,4,1.0,25,0.25,1.1666666666666667,1,0,0,0,0,23.0,21.0,19.0,16.0,3,18,14,17,12
1826,3.1599999999999993,21,142072,4,1.0,29,0.29,1.6666666666666667,1,0,0,0,0,23.0,25.0,14.0,17.0,8,16,22,7,31
1827,3.4399999999999995,14,142128,4,1.0,37,0.37,1.0,1,0,0,0,0,14.0,18.0,21.0,17.0,35,2,8,6,5
1828,3.2799999999999994,18,142200,4,1.0,38,0.38,0.5,1,0,0,0,0,20.0,17.0,23.0,19.0,3,23,8,23,15
1829,3.7199999999999998,7,142228,4,1.0,16,0.16,4.833333333333333,1,0,0,0,0,13.0,12.0,10.0,11.0,6,5,8,1,8
1830,3.3999999999999995,15,142288,4,1.0,24,0.24,3.3333333333333335,1,0,0,0,0,14.0,23.0,21.0,13.0,2,23,13,7,15
1831,3.6799999999999997,8,142320,4,1.0,19,0.19,1.0,1,0,0,0,0,13.0,14.0,6.0,7.0,9,3,5,7,8
1832,3.5599999999999996,11,142364,4,1.0,27,0.27,3.8333333333333335,1,0,0,0,0,15.0,13.0,7.0,10.0,4,8,4,14,14
1833,3.5199999999999996,12,142412,4,1.0,25,0.25,7.666666666666667,1,0,0,0,0,16.0,12.0,12.0,13.0,12,6,12,7,11
1834,3.6799999999999997,8,142444,4,1.0,22,0.22,2.0,1,0,0,0,0,17.0,9.0,9.0,11.0,4,12,7,4,5
1835,3.4399999999999995,14,142500,4,1.0,30,0.3,0.0,1,0,0,0,0,16.0,16.0,18.0,14.0,21,3,17,7,8
1836,3.7199999999999998,7,142528,4,1.0,21,0.21,6.333333333333333,1,0,0,0,0,16.0,7.0,11.0,12.0,11,3,3,7,4
1837,3.1999999999999993,20,142608,4,1.0,33,0.33,0.0,1,0,0,0,0,23.0,24.0,28.0,19.0,26,4,15,25,10
1838,3.84,4,142624,4,1.0,11,0.11,5.833333333333333,1,0,0,0,0,16.0,14.0,10.0,7.0,2,2,4,2,6
1839,3.1599999999999993,21,142708,4,1.0,27,0.27,0.0,1,0,0,0,0,14.0,18.0,24.0,25.0,22,5,5,29,23
1840,3.76,6,142732,4,1.0,16,0.16,2.1666666666666665,1,0,0,0,0,10.0,8.0,10.0,7.0,9,1,2,5,7
1841,3.76,6,142756,4,1.0,16,0.16,3.5,1,0,0,0,0,9.0,11.0,4.0,4.0,2,8,4,4,6
1842,3.5199999999999996,12,142804,4,1.0,31,0.31,0.5,1,0,0,0,0,15.0,19.0,15.0,15.0,8,12,9,10,9
1843,3.1599999999999993,21,142888,4,1.0,30,0.3,5.166666666666667,1,0,0,0,0,20.0,12.0,18.0,12.0,4,18,16,12,34
1844,3.3199999999999994,17,142956,4,1.0,28,0.28,1.6666666666666667,1,0,0,0,0,21.0,22.0,17.0,21.0,21,10,6,26,5
1845,3.3599999999999994,16,143020,4,1.0,26,0.26,7.166666666666667,1,0,0,0,0,15.0,18.0,19.0,13.0,4,25,13,6,16
1846,3.5999999999999996,10,143060,4,1.0,22,0.22,2.6666666666666665,1,0,0,0,0,24.0,14.0,15.0,14.0,1,16,2,13,8
1847,3.3999999999999995,15,143120,4,1.0,31,0.31,4.0,1,0,0,0,0,16.0,26.0,10.0,16.0,5,16,14,11,14
1848,3.3599999999999994,16,143184,4,1.0,37,0.37,5.833333333333333,1,0,0,0,0,15.0,18.0,7.0,17.0,16,6,18,8,16
1849,3.6399999999999997,9,143220,4,1.0,21,0.21,0.5,1,0,0,0,0,10.0,10.0,18.0,12.0,4,11,4,11,6
1850,3.5199999999999996,12,143268,4,1.0,31,0.31,4.166666666666667,1,0,0,0,0,16.0,17.0,15.0,12.0,3,11,4,21,9
1851,2.839999999999999,29,143384,4,1.0,31,0.31,0.6666666666666666,1,0,0,0,0,26.0,17.0,17.0,19.0,2,22,25,6,61
1852,3.2799999999999994,18,143456,4,1.0,27,0.27,0.0,1,0,0,0,0,17.0,16.0,21.0,22.0,10,15,4,31,12
1853,3.6399999999999997,9,143492,4,1.0,23,0.23,1.1666666666666667,1,0,0,0,0,21.0,6.0,10.0,16.0,3,8,5,8,12
1854,3.5199999999999996,12,143540,4,1.0,25,0.25,4.0,1,0,0,0,0,12.0,9.0,15.0,11.0,7,9,1,18,13
1855,3.4399999999999995,14,143596,4,1.0,32,0.32,2.0,1,0,0,0,0,18.0,19.0,16.0,21.0,5,21,3,20,7
1856,3.4799999999999995,13,143648,4,1.0,27,0.27,0.0,1,0,0,0,0,16.0,17.0,14.0,15.0,4,27,5,8,8
1857,3.6399999999999997,9,143684,4,1.0,22,0.22,2.8333333333333335,1,0,0,0,0,17.0,14.0,14.0,16.0,15,4,9,4,4
1858,3.5999999999999996,10,143724,4,1.0,23,0.23,2.0,1,0,0,0,0,17.0,9.0,12.0,17.0,1,22,12,1,4
1859,3.4399999999999995,14,143780,4,1.0,35,0.35,1.1666666666666667,1,0,0,0,0,19.0,18.0,17.0,21.0,1,19,24,5,7
1860,3.76,6,143804,4,1.0,13,0.13,5.333333333333333,1,0,0,0,0,10.0,16.0,18.0,15.0,3,5,8,2,6
1861,3.6799999999999997,8,143836,4,1.0,22,0.22,4.166666666666667,1,0,0,0,0,13.0,12.0,9.0,19.0,0,9,3,12,8
1862,3.5199999999999996,12,143884,4,1.0,25,0.25,5.166666666666667,1,0,0,0,0,18.0,11.0,9.0,14.0,10,10,17,1,10
1863,3.5999999999999996,10,143924,4,1.0,24,0.24,6.666666666666667,1,0,0,0,0,17.0,17.0,11.0,8.0,8,8,11,0,13
1864,3.4799999999999995,13,143976,4,1.0,29,0.29,2.0,1,0,0,0,0,20.0,10.0,17.0,17.0,10,8,22,1,11
1865,3.5199999999999996,12,144024,4,1.0,28,0.28,3.6666666666666665,1,0,0,0,0,21.0,12.0,19.0,20.0,4,6,26,2,10
1866,3.6399999999999997,9,144060,4,1.0,23,0.23,2.1666666666666665,1,0,0,0,0,9.0,9.0,18.0,13.0,12,4,6,5,9
1867,3.3599999999999994,16,144124,4,1.0,25,0.25,0.0,1,0,0,0,0,15.0,20.0,12.0,20.0,7,29,4,17,7
1868,3.76,6,144148,4,1.0,12,0.12,5.833333333333333,1,0,0,0,0,4.0,8.0,11.0,10.0,7,1,3,3,10
1869,3.7199999999999998,7,144176,4,1.0,19,0.19,3.8333333333333335,1,0,0,0,0,9.0,20.0,9.0,6.0,8,2,9,4,5
1870,3.5999999999999996,10,144216,4,1.0,24,0.24,0.5,1,0,0,0,0,16.0,16.0,11.0,11.0,2,15,12,5,6
1871,3.6799999999999997,8,144248,4,1.0,23,0.23,2.5,1,0,0,0,0,16.0,9.0,10.0,13.0,1,11,13,3,4
1872,3.3199999999999994,17,144316,4,1.0,26,0.26,0.0,1,0,0,0,0,19.0,13.0,19.0,20.0,6,26,3,20,13
1873,3.5999999999999996,10,144356,4,1.0,28,0.28,3.3333333333333335,1,0,0,0,0,20.0,10.0,22.0,10.0,14,3,5,13,5
1874,3.6399999999999997,9,144392,4,1.0,24,0.24,5.833333333333333,1,0,0,0,0,12.0,10.0,11.0,16.0,0,7,2,22,5
1875,3.4799999999999995,13,144444,4,1.0,38,0.38,2.3333333333333335,1,0,0,0,0,11.0,23.0,15.0,18.0,3,27,3,12,7
1876,3.76,6,144468,4,1.0,17,0.17,4.833333333333333,1,0,0,0,0,7.0,9.0,11.0,12.0,4,6,7,3,4
1877,3.76,6,144492,4,1.0,16,0.16,2.3333333333333335,1,0,0,0,0,5.0,7.0,8.0,9.0,2,5,4,6,7
1878,3.6399999999999997,9,144528,4,1.0,21,0.21,4.833333333333333,1,0,0,0,0,12.0,12.0,9.0,10.0,7,4,7,7,11
1879,3.5199999999999996,12,144576,4,1.0,26,0.26,2.1666666666666665,1,0,0,0,0,17.0,19.0,13.0,15.0,8,8,19,5,8
1880,3.5199999999999996,12,144624,4,1.0,20,0.2,3.0,1,0,0,0,0,12.0,14.0,15.0,16.0,19,5,2,14,8
1881,3.6799999999999997,8,144656,4,1.0,20,0.2,3.3333333333333335,1,0,0,0,0,11.0,11.0,9.0,9.0,3,3,18,2,6
1882,3.2399999999999993,19,144732,4,1.0,28,0.28,0.0,1,0,0,0,0,22.0,20.0,20.0,20.0,30,15,1,22,8
1883,3.5599999999999996,11,144776,4,1.0,28,0.28,3.1666666666666665,1,0,0,0,0,22.0,8.0,18.0,19.0,4,14,4,12,10
1884,3.6799999999999997,8,144808,4,1.0,21,0.21,1.1666666666666667,1,0,0,0,0,6.0,16.0,10.0,10.0,2,11,9,4,6
1885,3.6399999999999997,9,144844,4,1.0,20,0.2,1.1666666666666667,1,0,0,0,0,14.0,10.0,8.0,18.0,10,4,12,5,5
1886,3.2399999999999993,19,144920,4,1.0,28,0.28,0.0,1,0,0,0,0,20.0,24.0,22.0,19.0,26,0,11,30,9
1887,3.2399999999999993,19,144996,4,1.0,29,0.29,0.5,1,0,0,0,0,29.0,24.0,24.0,16.0,14,22,25,4,11
1888,3.4399999999999995,14,145052,4,1.0,31,0.31,3.0,1,0,0,0,0,19.0,21.0,23.0,18.0,4,23,14,5,10
1889,3.5599999999999996,11,145096,4,1.0,27,0.27,3.8333333333333335,1,0,0,0,0,14.0,12.0,10.0,19.0,3,9,20,1,11
1890,3.5199999999999996,12,145144,4,1.0,28,0.28,1.1666666666666667,1,0,0,0,0,15.0,13.0,16.0,14.0,2,30,7,1,8
1891,2.5599999999999996,36,145288,4,1.0,28,0.28,0.6666666666666666,1,0,0,0,0,31.0,19.0,29.0,26.0,16,92,7,22,7
1892,3.3199999999999994,17,145356,4,1.0,39,0.39,1.0,1,0,0,0,0,20.0,19.0,21.0,18.0,31,5,21,6,5
1893,3.5999999999999996,10,145396,4,1.0,26,0.26,4.833333333333333,1,0,0,0,0,21.0,14.0,11.0,15.0,11,1,15,8,5
1894,3.4799999999999995,13,145448,4,1.0,23,0.23,1.5,1,0,0,0,0,12.0,20.0,22.0,18.0,9,16,5,18,4
1895,3.1999999999999993,20,145528,4,1.0,30,0.3,1.0,1,0,0,0,0,28.0,19.0,24.0,28.0,25,17,9,25,4
1896,3.1599999999999993,21,145612,4,1.0,35,0.35,0.0,1,0,0,0,0,21.0,21.0,30.0,22.0,6,31,9,27,11
1897,3.5599999999999996,11,145656,4,1.0,20,0.2,4.666666666666667,1,0,0,0,0,16.0,19.0,16.0,9.0,7,8,10,7,12
1898,3.5999999999999996,10,145696,4,1.0,29,0.29,5.0,1,0,0,0,0,18.0,12.0,11.0,13.0,18,4,2,9,7
1899,3.6399999999999997,9,145732,4,1.0,17,0.17,3.1666666666666665,1,0,0,0,0,14.0,9.0,16.0,8.0,2,16,4,8,6
1900,3.5199999999999996,12,145780,4,1.0,28,0.28,7.5,1,0,0,0,0,13.0,22.0,7.0,10.0,11,6,13,1,17
1901,3.4799999999999995,13,145832,4,1.0,17,0.17,0.0,1,0,0,0,0,13.0,14.0,22.0,22.0,6,20,3,15,8
1902,3.6399999999999997,9,145868,4,1.0,19,0.19,3.5,1,0,0,0,0,19.0,10.0,10.0,10.0,7,12,6,5,6
1903,3.3999999999999995,15,145928,4,1.0,31,0.31,1.1666666666666667,1,0,0,0,0,18.0,10.0,16.0,20.0,1,22,3,21,13
1904,3.1599999999999993,21,146012,4,1.0,26,0.26,1.0,1,0,0,0,0,23.0,32.0,18.0,28.0,8,31,23,11,11
1905,3.6399999999999997,9,146048,4,1.0,20,0.2,2.5,1,0,0,0,0,16.0,11.0,9.0,19.0,9,3,12,2,10
1906,3.5199999999999996,12,146096,4,1.0,33,0.33,1.1666666666666667,1,0,0,0,0,15.0,13.0,18.0,16.0,1,22,1,15,9
1907,3.079999999999999,23,146188,4,1.0,36,0.36,0.0,1,0,0,0,0,31.0,30.0,27.0,19.0,34,22,0,25,11
1908,3.76,6,146212,4,1.0,13,0.13,6.166666666666667,1,0,0,0,0,13.0,20.0,10.0,6.0,2,7,4,3,8
1909,3.5999999999999996,10,146252,4,1.0,25,0.25,2.6666666666666665,1,0,0,0,0,12.0,15.0,13.0,15.0,24,2,2,8,4
1910,3.4799999999999995,13,146304,4,1.0,32,0.32,4.5,1,0,0,0,0,17.0,15.0,15.0,18.0,4,20,5,7,16
1911,3.5999999999999996,10,146344,4,1.0,26,0.26,2.6666666666666665,1,0,0,0,0,12.0,17.0,20.0,10.0,2,18,6,7,7
1912,3.4399999999999995,14,146400,4,1.0,24,0.24,2.0,1,0,0,0,0,20.0,17.0,20.0,21.0,7,5,24,16,4
1913,3.3599999999999994,16,146464,4,1.0,27,0.27,8.0,1,0,0,0,0,8.0,10.0,14.0,20.0,9,17,12,5,21
1914,3.1999999999999993,20,146544,4,1.0,32,0.32,1.0,1,0,0,0,0,31.0,25.0,23.0,27.0,5,34,14,18,9
1915,3.6399999999999997,9,146580,4,1.0,26,0.26,4.833333333333333,1,0,0,0,0,16.0,12.0,11.0,10.0,20,1,5,4,6
1916,3.4399999999999995,14,146636,4,1.0,23,0.23,5.166666666666667,1,0,0,0,0,4.0,23.0,22.0,15.0,19,10,4,11,12
1917,3.4399999999999995,14,146692,4,1.0,38,0.38,1.6666666666666667,1,0,0,0,0,11.0,16.0,18.0,10.0,5,22,8,8,13
1918,3.4799999999999995,13,146744,4,1.0,34,0.34,4.0,1,0,0,0,0,11.0,20.0,17.0,22.0,1,14,7,20,10
1919,3.6799999999999997,8,146776,4,1.0,20,0.2,5.0,1,0,0,0,0,7.0,9.0,10.0,12.0,2,14,7,1,8
1920,3.2799999999999994,18,146848,4,1.0,43,0.43,1.0,1,0,0,0,0,19.0,20.0,25.0,22.0,7,31,17,10,7
1921,3.6799999999999997,8,146880,4,1.0,22,0.22,1.0,1,0,0,0,0,18.0,9.0,16.0,17.0,5,10,11,2,4
1922,3.5999999999999996,10,146920,4,1.0,23,0.23,5.5,1,0,0,0,0,11.0,10.0,6.0,14.0,14,8,4,4,10
1923,3.5199999999999996,12,146968,4,1.0,25,0.25,0.5,1,0,0,0,0,23.0,17.0,19.0,13.0,22,1,2,16,7
1924,3.1999999999999993,20,147048,4,1.0,38,0.38,4.833333333333333,1,0,0,0,0,12.0,23.0,14.0,17.0,4,17,21,9,29
1925,3.5599999999999996,11,147092,4,1.0,27,0.27,3.0,1,0,0,0,0,10.0,14.0,12.0,15.0,10,6,4,17,7
1926,3.5599999999999996,11,147136,4,1.0,33,0.33,4.666666666666667,1,0,0,0,0,15.0,10.0,8.0,17.0,1,23,8,6,6
1927,3.5999999999999996,10,147176,4,1.0,23,0.23,1.1666666666666667,1,0,0,0,0,10.0,13.0,11.0,13.0,3,14,6,11,6
1928,3.5999999999999996,10,147216,4,1.0,19,0.19,1.6666666666666667,1,0,0,0,0,17.0,16.0,13.0,11.0,10,1,4,21,4
1929,3.4799999999999995,13,147268,4,1.0,33,0.33,2.0,1,0,0,0,0,19.0,16.0,18.0,13.0,17,0,9,15,11
1930,3.3999999999999995,15,147328,4,1.0,37,0.37,3.1666666666666665,1,0,0,0,0,11.0,15.0,15.0,12.0,0,17,15,8,20
1931,3.3599999999999994,16,147392,4,1.0,31,0.31,0.5,1,0,0,0,0,18.0,20.0,15.0,17.0,3,13,30,8,10
1932,3.5599999999999996,11,147436,4,1.0,23,0.23,5.0,1,0,0,0,0,12.0,15.0,13.0,11.0,13,1,11,6,13
1933,3.4399999999999995,14,147492,4,1.0,25,0.25,2.6666666666666665,1,0,0,0,0,12.0,12.0,14.0,16.0,1,20,19,9,7
1934,3.4399999999999995,14,147548,4,1.0,26,0.26,4.166666666666667,1,0,0,0,0,18.0,16.0,22.0,9.0,6,15,13,7,15
1935,3.6799999999999997,8,147580,4,1.0,23,0.23,4.0,1,0,0,0,0,10.0,11.0,8.0,16.0,7,3,0,18,4
1936,3.119999999999999,22,147668,4,1.0,35,0.35,0.0,1,0,0,0,0,20.0,19.0,19.0,22.0,5,26,33,12,12
1937,3.4799999999999995,13,147720,4,1.0,22,0.22,0.0,1,0,0,0,0,16.0,16.0,20.0,18.0,15,5,3,19,10
1938,3.3999999999999995,15,147780,4,1.0,27,0.27,1.0,1,0,0,0,0,12.0,20.0,20.0,16.0,2,23,8,19,8
1939,3.5599999999999996,11,147824,4,1.0,24,0.24,2.8333333333333335,1,0,0,0,0,20.0,18.0,12.0,17.0,10,3,8,16,7
1940,3.76,6,147848,4,1.0,19,0.19,6.333333333333333,1,0,0,0,0,9.0,8.0,9.0,9.0,13,3,3,1,4
1941,3.7199999999999998,7,147876,4,1.0,19,0.19,4.166666666666667,1,0,0,0,0,5.0,8.0,9.0,11.0,7,2,10,4,5
1942,3.6399999999999997,9,147912,4,1.0,26,0.26,3.5,1,0,0,0,0,15.0,15.0,18.0,12.0,15,0,2,15,4
1943,3.5199999999999996,12,147960,4,1.0,18,0.18,0.0,1,0,0,0,0,12.0,18.0,23.0,14.0,8,18,4,11,7
1944,3.6399999999999997,9,147996,4,1.0,23,0.23,4.0,1,0,0,0,0,10.0,11.0,12.0,9.0,15,3,10,3,5
1945,3.4799999999999995,13,148048,4,1.0,25,0.25,0.5,1,0,0,0,0,16.0,12.0,16.0,17.0,6,14,25,1,6
1946,3.4399999999999995,14,148104,4,1.0,30,0.3,0.0,1,0,0,0,0,19.0,20.0,15.0,23.0,5,16,5,23,7
1947,3.3599999999999994,16,148168,4,1.0,29,0.29,0.0,1,0,0,0,0,21.0,29.0,29.0,13.0,20,10,7,21,6
1948,3.039999999999999,24,148264,4,1.0,39,0.39,0.5,1,0,0,0,0,27.0,26.0,30.0,24.0,33,5,12,30,16
1949,3.7199999999999998,7,148292,4,1.0,16,0.16,7.666666666666667,1,0,0,0,0,13.0,18.0,12.0,10.0,2,6,3,5,12
1950,3.5599999999999996,11,148336,4,1.0,31,0.31,2.1666666666666665,1,0,0,0,0,11.0,15.0,13.0,10.0,14,3,19,0,8
1951,3.6399999999999997,9,148372,4,1.0,21,0.21,6.833333333333333,1,0,0,0,0,9.0,13.0,12.0,12.0,2,10,12,3,9
1952,3.6399999999999997,9,148408,4,1.0,22,0.22,7.666666666666667,1,0,0,0,0,14.0,12.0,15.0,16.0,7,11,2,11,5
1953,2.839999999999999,29,148524,4,1.0,32,0.32,0.0,1,0,0,0,0,32.0,30.0,30.0,32.0,24,25,39,18,10
1954,3.5999999999999996,10,148564,4,1.0,25,0.25,3.1666666666666665,1,0,0,0,0,13.0,18.0,14.0,12.0,7,6,1,22,4
1955,3.5199999999999996,12,148612,4,1.0,29,0.29,2.6666666666666665,1,0,0,0,0,21.0,20.0,18.0,8.0,10,5,1,26,6
1956,3.5999999999999996,10,148652,4,1.0,27,0.27,3.0,1,0,0,0,0,19.0,14.0,7.0,14.0,1,21,3,10,5
1957,3.3199999999999994,17,148720,4,1.0,31,0.31,0.0,1,0,0,0,0,18.0,19.0,24.0,19.0,29,5,16,10,8
1958,3.039999999999999,24,148816,4,1.0,34,0.34,1.1666666666666667,1,0,0,0,0,7.0,24.0,25.0,7.0,7,20,20,7,42
1959,3.3999999999999995,15,148876,4,1.0,19,0.19,0.5,1,0,0,0,0,13.0,14.0,16.0,17.0,12,6,3,28,11
1960,3.3999999999999995,15,148936,4,1.0,34,0.34,1.1666666666666667,1,0,0,0,0,21.0,23.0,16.0,20.0,21,3,6,25,5
1961,3.5599999999999996,11,148980,4,1.0,23,0.23,2.0,1,0,0,0,0,14.0,18.0,20.0,19.0,2,11,2,23,6
1962,3.7199999999999998,7,149008,4,1.0,21,0.21,3.0,1,0,0,0,0,11.0,16.0,9.0,10.0,2,9,10,2,5
1963,3.3199999999999994,17,149076,4,1.0,23,0.23,1.6666666666666667,1,0,0,0,0,19.0,18.0,22.0,19.0,17,9,26,6,10
1964,3.3199999999999994,17,149144,4,1.0,29,0.29,3.0,1,0,0,0,0,19.0,21.0,22.0,26.0,22,7,23,6,10
1965,3.3599999999999994,16,149208,4,1.0,32,0.32,3.0,1,0,0,0,0,28.0,22.0,20.0,12.0,14,6,25,7,12
1966,3.5599999999999996,11,149252,4,1.0,29,0.29,1.6666666666666667,1,0,0,0,0,11.0,15.0,15.0,19.0,0,17,11,4,12
1967,3.4799999999999995,13,149304,4,1.0,20,0.2,3.0,1,0,0,0,0,15.0,15.0,17.0,9.0,10,8,3,22,9
1968,3.4799999999999995,13,149356,4,1.0,27,0.27,4.333333333333333,1,0,0,0,0,18.0,8.0,13.0,15.0,11,11,15,4,11
1969,3.6399999999999997,9,149392,4,1.0,25,0.25,5.333333333333333,1,0,0,0,0,16.0,10.0,12.0,16.0,4,12,3,13,4
1970,3.5199999999999996,12,149440,4,1.0,27,0.27,1.6666666666666667,1,0,0,0,0,12.0,20.0,13.0,17.0,7,17,7,13,4
1971,3.3199999999999994,17,149508,4,1.0,25,0.25,1.0,1,0,0,0,0,16.0,16.0,20.0,10.0,8,2,25,7,26
1972,3.2399999999999993,19,149584,4,1.0,38,0.38,1.6666666666666667,1,0,0,0,0,28.0,26.0,29.0,15.0,18,28,16,7,7
1973,3.5199999999999996,12,149632,4,1.0,25,0.25,2.5,1,0,0,0,0,15.0,17.0,12.0,13.0,25,3,4,10,6
1974,3.3199999999999994,17,149700,4,1.0,34,0.34,4.0,1,0,0,0,0,22.0,24.0,12.0,19.0,15,22,12,2,17
1975,3.5599999999999996,11,149744,4,1.0,16,0.16,3.6666666666666665,1,0,0,0,0,21.0,9.0,13.0,11.0,2,12,3,9,18
1976,3.5199999999999996,12,149792,4,1.0,19,0.19,0.0,1,0,0,0,0,17.0,15.0,13.0,15.0,3,13,25,1,6
1977,3.4399999999999995,14,149848,4,1.0,27,0.27,2.5,1,0,0,0,0,16.0,16.0,20.0,19.0,4,23,14,6,9
1978,3.7199999999999998,7,149876,4,1.0,19,0.19,5.5,1,0,0,0,0,12.0,14.0,7.0,13.0,12,1,6,2,7
1979,3.5999999999999996,10,149916,4,1.0,23,0.23,6.333333333333333,1,0,0,0,0,14.0,9.0,13.0,11.0,11,5,9,5,10
1980,3.76,6,149940,4,1.0,15,0.15,6.166666666666667,1,0,0,0,0,12.0,14.0,9.0,14.0,0,6,0,12,6
1981,3.3999999999999995,15,150000,4,1.0,28,0.28,0.0,1,0,0,0,0,16.0,27.0,21.0,27.0,1,24,2,27,6
1982,3.5599999999999996,11,150044,4,1.0,26,0.26,3.5,1,0,0,0,0,20.0,13.0,14.0,14.0,2,18,12,2,10
1983,3.3999999999999995,15,150104,4,1.0,32,0.32,0.6666666666666666,1,0,0,0,0,15.0,19.0,18.0,13.0,7,16,4,24,9
1984,3.5199999999999996,12,150152,4,1.0,28,0.28,1.5,1,0,0,0,0,15.0,12.0,10.0,16.0,5,14,24,0,5
1985,3.5199999999999996,12,150200,4,1.0,23,0.23,0.0,1,0,0,0,0,21.0,11.0,9.0,12.0,0,15,2,24,7
1986,3.5999999999999996,10,150240,4,1.0,22,0.22,4.666666666666667,1,0,0,0,0,15.0,7.0,15.0,19.0,12,4,4,11,9
1987,3.5599999999999996,11,150284,4,1.0,24,0.24,1.0,1,0,0,0,0,10.0,12.0,14.0,10.0,4,16,4,11,9
1988,3.2799999999999994,18,150356,4,1.0,27,0.27,0.0,1,0,0,0,0,11.0,17.0,17.0,17.0,27,11,15,1,18
1989,3.7199999999999998,7,150384,4,1.0,18,0.18,3.6666666666666665,1,0,0,0,0,11.0,7.0,15.0,7.0,6,2,2,13,5
1990,3.4399999999999995,14,150440,4,1.0,26,0.26,1.0,1,0,0,0,0,18.0,16.0,19.0,21.0,4,16,2,29,5
1991,3.84,4,150456,4,1.0,9,0.09,5.0,1,0,0,0,0,11.0,12.0,6.0,3.0,3,4,0,5,4
1992,3.6799999999999997,8,150488,4,1.0,19,0.19,3.5,1,0,0,0,0,17.0,11.0,12.0,15.0,6,10,10,2,4
1993,3.6399999999999997,9,150524,4,1.0,24,0.24,2.6666666666666665,1,0,0,0,0,11.0,12.0,18.0,12.0,7,7,13,3,6
1994,3.76,6,150548,4,1.0,16,0.16,4.166666666666667,1,0,0,0,0,6.0,11.0,7.0,5.0,5,6,3,4,6
1995,3.7199999999999998,7,150576,4,1.0,24,0.24,4.666666666666667,1,0,0,0,0,14.0,10.0,9.0,12.0,14,1,1,8,4
1996,3.119999999999999,22,150664,4,1.0,38,0.38,1.0,1,0,0,0,0,23.0,24.0,23.0,26.0,11,26,35,12,4
1997,3.1999999999999993,20,150744,4,1.0,37,0.37,1.3333333333333333,1,0,0,0,0,23.0,29.0,23.0,25.0,11,19,29,9,12
1998,3.4799999999999995,13,150796,4,1.0,23,0.23,1.5,1,0,0,0,0,15.0,20.0,16.0,18.0,7,10,4,21,10
1999,3.119999999999999,22,150884,4,1.0,32,0.32,0.0,1,0,0,0,0,27.0,26.0,20.0,26.0,23,4,33,18,10
2000,3.5199999999999996,12,150932,4,1.0,26,0.26,2.8333333333333335,1,0,0,0,0,15.0,14.0,17.0,19.0,15,4,18,1,10
2001,3.76,6,150956,4,1.0,15,0.15,5.333333333333333,1,0,0,0,0,17.0,8.0,11.0,11.0,6,5,3,5,5
2002,3.1599999999999993,21,151040,4,1.0,30,0.3,1.5,1,0,0,0,0,11.0,19.0,9.0,28.0,5,15,19,4,41
2003,3.6399999999999997,9,151076,4,1.0,23,0.23,3.8333333333333335,1,0,0,0,0,9.0,9.0,18.0,10.0,2,5,3,22,4
2004,3.3999999999999995,15,151136,4,1.0,32,0.32,2.6666666666666665,1,0,0,0,0,18.0,20.0,19.0,16.0,24,4,18,8,6
2005,3.7199999999999998,7,151164,4,1.0,18,0.18,4.5,1,0,0,0,0,14.0,8.0,12.0,17.0,11,2,1,9,5
2006,3.5599999999999996,11,151208,4,1.0,26,0.26,4.333333333333333,1,0,0,0,0,12.0,12.0,12.0,13.0,20,4,11,2,7
2007,3.3999999999999995,15,151268,4,1.0,25,0.25,1.0,1,0,0,0,0,18.0,16.0,24.0,14.0,4,23,19,7,7
2008,3.4399999999999995,14,151324,4,1.0,28,0.28,6.333333333333333,1,0,0,0,0,18.0,18.0,14.0,16.0,6,23,12,7,8
2009,3.7199999999999998,7,151352,4,1.0,20,0.2,3.6666666666666665,1,0,0,0,0,13.0,8.0,8.0,7.0,0,10,3,9,6
2010,3.5999999999999996,10,151392,4,1.0,24,0.24,3.0,1,0,0,0,0,13.0,24.0,9.0,8.0,1,18,10,1,10
2011,3.4799999999999995,13,151444,4,1.0,33,0.33,1.8333333333333333,1,0,0,0,0,15.0,18.0,11.0,17.0,28,0,14,4,6
2012,3.079999999999999,23,151536,4,1.0,31,0.31,0.0,1,0,0,0,0,24.0,25.0,33.0,35.0,25,4,24,34,5
2013,3.5199999999999996,12,151584,4,1.0,36,0.36,3.6666666666666665,1,0,0,0,0,13.0,18.0,21.0,20.0,6,10,20,7,5
2014,3.3999999999999995,15,151644,4,1.0,32,0.32,0.5,1,0,0,0,0,17.0,12.0,14.0,16.0,11,7,19,4,19
2015,3.5999999999999996,10,151684,4,1.0,23,0.23,2.6666666666666665,1,0,0,0,0,10.0,12.0,11.0,8.0,9,4,4,19,4
2016,3.5999999999999996,10,151724,4,1.0,21,0.21,1.0,1,0,0,0,0,18.0,8.0,14.0,10.0,11,8,14,2,5
